locus_tag	ftype	length_bp	gene	EC_number	COG	product
GMPPAGHP_01047	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
GMPPAGHP_01048	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
GMPPAGHP_01049	CDS	987	zipA		COG3115	Cell division protein ZipA
GMPPAGHP_01050	CDS	2016	ligA	6.5.1.2	COG0272	DNA ligase
GMPPAGHP_01051	CDS	219				hypothetical protein
GMPPAGHP_01052	CDS	999				hypothetical protein
GMPPAGHP_01053	CDS	927	oxyR_1			Hydrogen peroxide-inducible genes activator
GMPPAGHP_01054	CDS	762				hypothetical protein
GMPPAGHP_01055	CDS	834	xapA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 2
GMPPAGHP_01056	CDS	1257	xapB			Xanthosine permease
GMPPAGHP_01057	CDS	159				hypothetical protein
GMPPAGHP_01058	CDS	885	hcaR_1			Hca operon transcriptional activator HcaR
GMPPAGHP_01059	tRNA	76				tRNA-Lys(ttt)
GMPPAGHP_01060	tRNA	76				tRNA-Val(tac)
GMPPAGHP_01061	tRNA	76				tRNA-Val(tac)
GMPPAGHP_01062	tRNA	76				tRNA-Val(tac)
GMPPAGHP_01063	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
GMPPAGHP_01064	CDS	372				hypothetical protein
GMPPAGHP_01065	CDS	363				hypothetical protein
GMPPAGHP_01066	tRNA	76				tRNA-Ala(ggc)
GMPPAGHP_01067	tRNA	76				tRNA-Ala(ggc)
GMPPAGHP_01068	CDS	2190	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
GMPPAGHP_01069	CDS	1092	nupC		COG1972	Nucleoside permease NupC
GMPPAGHP_01070	CDS	1242	mntH		COG1914	Divalent metal cation transporter MntH
GMPPAGHP_01071	CDS	327				hypothetical protein
GMPPAGHP_01072	CDS	999	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
GMPPAGHP_01073	CDS	1653	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
GMPPAGHP_01074	CDS	1236	yfeO			Putative ion-transport protein YfeO
GMPPAGHP_01075	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
GMPPAGHP_01076	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
GMPPAGHP_01077	CDS	921	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
GMPPAGHP_01078	CDS	114				hypothetical protein
GMPPAGHP_01079	CDS	243				hypothetical protein
GMPPAGHP_01080	CDS	1392	pgtP		COG2271	Phosphoglycerate transporter protein
GMPPAGHP_01081	CDS	1275	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
GMPPAGHP_01082	CDS	2007	pgtB	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
GMPPAGHP_01083	CDS	1251	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
GMPPAGHP_01084	CDS	96				hypothetical protein
GMPPAGHP_01085	CDS	939	pla	3.4.23.48		Coagulase/fibrinolysin
GMPPAGHP_01086	tRNA	75				tRNA-Arg(cct)
GMPPAGHP_01087	CDS	942	yfdC		COG2116	Inner membrane protein YfdC
GMPPAGHP_01088	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
GMPPAGHP_01089	CDS	1308	fadL		COG2067	Long-chain fatty acid transport protein
GMPPAGHP_01090	CDS	285				hypothetical protein
GMPPAGHP_01091	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
GMPPAGHP_01092	CDS	2148	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
GMPPAGHP_01093	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
GMPPAGHP_01094	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
GMPPAGHP_01095	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
GMPPAGHP_01096	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
GMPPAGHP_01097	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
GMPPAGHP_01098	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
GMPPAGHP_01099	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
GMPPAGHP_01100	CDS	276				hypothetical protein
GMPPAGHP_01101	CDS	2001	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
GMPPAGHP_01102	CDS	1215	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
GMPPAGHP_01103	CDS	657				hypothetical protein
GMPPAGHP_01104	CDS	519				hypothetical protein
GMPPAGHP_01105	CDS	369				hypothetical protein
GMPPAGHP_01106	CDS	249				hypothetical protein
GMPPAGHP_01107	CDS	375				hypothetical protein
GMPPAGHP_01108	CDS	1179	yfcJ_1			putative MFS-type transporter YfcJ
GMPPAGHP_01109	CDS	1002	flk			Flagellar regulator flk
GMPPAGHP_01110	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
GMPPAGHP_01111	CDS	1014	usg		COG0136	USG-1 protein
GMPPAGHP_01112	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GMPPAGHP_01113	CDS	660	dedA		COG0586	Protein DedA
GMPPAGHP_01114	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
GMPPAGHP_01115	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
GMPPAGHP_01116	CDS	675	dedD			Cell division protein DedD
GMPPAGHP_01117	CDS	489	cvpA		COG1286	Colicin V production protein
GMPPAGHP_01118	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GMPPAGHP_01119	CDS	1428	rocR		COG3829	Arginine utilization regulatory protein RocR
GMPPAGHP_01120	CDS	1398	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GMPPAGHP_01121	CDS	1422	gadC		COG0531	Glutamate/gamma-aminobutyrate antiporter
GMPPAGHP_01122	CDS	1104	orr	5.1.1.12	COG3457	Ornithine racemase
GMPPAGHP_01123	CDS	1407	rocC		COG0833	Amino-acid permease RocC
GMPPAGHP_01124	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
GMPPAGHP_01125	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
GMPPAGHP_01126	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
GMPPAGHP_01127	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
GMPPAGHP_01128	CDS	708	hisM		COG4160	Histidine transport system permease protein HisM
GMPPAGHP_01129	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
GMPPAGHP_01130	CDS	894				Epimerase family protein
GMPPAGHP_01131	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
GMPPAGHP_01132	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
GMPPAGHP_01133	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
GMPPAGHP_01134	CDS	555	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
GMPPAGHP_01135	CDS	1020	gntR_3			HTH-type transcriptional regulator GntR
GMPPAGHP_01136	CDS	444	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
GMPPAGHP_01137	CDS	273				hypothetical protein
GMPPAGHP_01138	CDS	1392	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
GMPPAGHP_01139	CDS	831	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
GMPPAGHP_01140	CDS	954	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
GMPPAGHP_01141	CDS	1521				hypothetical protein
GMPPAGHP_01142	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
GMPPAGHP_01143	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
GMPPAGHP_01144	CDS	456				hypothetical protein
GMPPAGHP_01145	CDS	495				hypothetical protein
GMPPAGHP_01146	CDS	660	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
GMPPAGHP_01147	CDS	1827				hypothetical protein
GMPPAGHP_01148	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
GMPPAGHP_01149	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
GMPPAGHP_01150	CDS	936	hdfR_3			HTH-type transcriptional regulator HdfR
GMPPAGHP_01151	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
GMPPAGHP_01152	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
GMPPAGHP_01153	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
GMPPAGHP_01154	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
GMPPAGHP_01155	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
GMPPAGHP_01156	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
GMPPAGHP_01157	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
GMPPAGHP_01158	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
GMPPAGHP_01159	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
GMPPAGHP_01160	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
GMPPAGHP_01161	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
GMPPAGHP_01162	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
GMPPAGHP_01163	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
GMPPAGHP_01164	CDS	1782				hypothetical protein
GMPPAGHP_01165	CDS	1002	cheV		COG0784	Chemotaxis protein CheV
GMPPAGHP_01166	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
GMPPAGHP_01167	CDS	462	elaA		COG2153	Protein ElaA
GMPPAGHP_01168	CDS	306	elaB		COG4575	Protein ElaB
GMPPAGHP_01169	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
GMPPAGHP_01170	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GMPPAGHP_01171	CDS	759	menH_1	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GMPPAGHP_01172	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
GMPPAGHP_01173	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
GMPPAGHP_01174	CDS	1368	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
GMPPAGHP_01175	CDS	258	pmrD			Signal transduction protein PmrD
GMPPAGHP_01176	CDS	378	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
GMPPAGHP_01177	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
GMPPAGHP_01178	CDS	1647	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GMPPAGHP_01179	CDS	900	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
GMPPAGHP_01180	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
GMPPAGHP_01181	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GMPPAGHP_01182	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
GMPPAGHP_01183	CDS	393	ais_1	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
GMPPAGHP_01184	CDS	216	ais_2	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
GMPPAGHP_01185	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
GMPPAGHP_01186	CDS	567				hypothetical protein
GMPPAGHP_01187	CDS	1197	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
GMPPAGHP_01188	CDS	783	rhmR_2		COG1414	putative HTH-type transcriptional regulator RhmR
GMPPAGHP_01189	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
GMPPAGHP_01190	CDS	1290	rhmT			Inner membrane transport protein RhmT
GMPPAGHP_01191	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
GMPPAGHP_01192	CDS	177				hypothetical protein
GMPPAGHP_01193	CDS	1023	sseL	3.4.22.-		Deubiquitinase SseL
GMPPAGHP_01194	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
GMPPAGHP_01195	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
GMPPAGHP_01196	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
GMPPAGHP_01197	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
GMPPAGHP_01198	CDS	1083	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
GMPPAGHP_01199	CDS	879	gltC_2			HTH-type transcriptional regulator GltC
GMPPAGHP_01200	CDS	1218	cntE			Staphylopine export protein
GMPPAGHP_01201	CDS	255				hypothetical protein
GMPPAGHP_01202	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
GMPPAGHP_01203	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
GMPPAGHP_01204	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
GMPPAGHP_01205	CDS	885				hypothetical protein
GMPPAGHP_01206	CDS	1326	ttuB_3			Putative tartrate transporter
GMPPAGHP_01207	CDS	1203	rspA_1	4.2.1.-	COG4948	D-galactonate dehydratase family member RspA
GMPPAGHP_01208	CDS	2637	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
GMPPAGHP_01209	CDS	2847	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
GMPPAGHP_01210	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
GMPPAGHP_01211	CDS	2670	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
GMPPAGHP_01212	CDS	1137	ompC_1		COG3203	Outer membrane porin C
GMPPAGHP_01213	CDS	1053	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
GMPPAGHP_01214	CDS	1059	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
GMPPAGHP_01215	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
GMPPAGHP_01216	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
GMPPAGHP_01217	CDS	507	eco		COG4574	Ecotin
GMPPAGHP_01218	CDS	132				hypothetical protein
GMPPAGHP_01219	CDS	492	napF_2		COG1145	Ferredoxin-type protein NapF
GMPPAGHP_01220	CDS	264	napD		COG3062	Chaperone NapD
GMPPAGHP_01221	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
GMPPAGHP_01222	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
GMPPAGHP_01223	CDS	870	napH		COG0348	Ferredoxin-type protein NapH
GMPPAGHP_01224	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
GMPPAGHP_01225	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
GMPPAGHP_01226	CDS	618	ccmA_3	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
GMPPAGHP_01227	CDS	657	ccmB_3		COG2386	Heme exporter protein B
GMPPAGHP_01228	CDS	738	ccmC_3		COG0755	Heme exporter protein C
GMPPAGHP_01229	CDS	213	ccmD_3		COG3114	Heme exporter protein D
GMPPAGHP_01230	CDS	480	ccmE_3		COG2332	Cytochrome c-type biogenesis protein CcmE
GMPPAGHP_01231	CDS	1932	ccmF_3		COG1138	Cytochrome c-type biogenesis protein CcmF
GMPPAGHP_01232	CDS	558	dsbE_3		COG0526	Thiol:disulfide interchange protein DsbE
GMPPAGHP_01233	CDS	375				hypothetical protein
GMPPAGHP_01234	CDS	246				IS200/IS605 family transposase IS200F
GMPPAGHP_01235	CDS	882	htpX	3.4.24.-	COG0501	Protease HtpX
GMPPAGHP_01236	CDS	1374	ribZ			Riboflavin transporter RibZ
GMPPAGHP_01237	CDS	108				hypothetical protein
GMPPAGHP_01238	CDS	792	kdgR		COG1414	Transcriptional regulator KdgR
GMPPAGHP_01239	CDS	240				hypothetical protein
GMPPAGHP_01240	CDS	144	mgrB			PhoP/PhoQ regulator MgrB
GMPPAGHP_01241	CDS	288				hypothetical protein
GMPPAGHP_01242	CDS	210	cspC			Cold shock-like protein CspC
GMPPAGHP_01243	CDS	1746	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
GMPPAGHP_01244	CDS	810	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
GMPPAGHP_01245	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
GMPPAGHP_01246	CDS	459				hypothetical protein
GMPPAGHP_01247	CDS	852	manZ_2		COG3716	PTS system mannose-specific EIID component
GMPPAGHP_01248	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
GMPPAGHP_01249	CDS	969	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
GMPPAGHP_01250	CDS	1560				hypothetical protein
GMPPAGHP_01251	CDS	1602	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
GMPPAGHP_01252	CDS	1365	sdaA_1	4.3.1.17	COG1760	L-serine dehydratase 1
GMPPAGHP_01253	CDS	579	nudL	3.6.1.-		putative Nudix hydrolase NudL
GMPPAGHP_01254	CDS	1365	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
GMPPAGHP_01255	CDS	180				hypothetical protein
GMPPAGHP_01256	CDS	345	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GMPPAGHP_01257	CDS	1911	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
GMPPAGHP_01258	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GMPPAGHP_01259	CDS	582	slp		COG3065	Outer membrane protein Slp
GMPPAGHP_01260	CDS	1752	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GMPPAGHP_01261	CDS	246				IS200/IS605 family transposase IS200F
GMPPAGHP_01262	CDS	5733				hypothetical protein
GMPPAGHP_01263	CDS	1374	cysG		COG0007	Siroheme synthase
GMPPAGHP_01264	CDS	810	nirC		COG2116	Nitrite transporter NirC
GMPPAGHP_01265	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
GMPPAGHP_01266	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
GMPPAGHP_01267	CDS	1182	tsgA		COG0477	Protein TsgA
GMPPAGHP_01268	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
GMPPAGHP_01269	CDS	273				hypothetical protein
GMPPAGHP_01270	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
GMPPAGHP_01271	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
GMPPAGHP_01272	CDS	1218	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
GMPPAGHP_01273	CDS	2088				hypothetical protein
GMPPAGHP_01274	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
GMPPAGHP_01275	CDS	405	yhfA		COG1765	Protein YhfA
GMPPAGHP_01276	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
GMPPAGHP_01277	CDS	219				hypothetical protein
GMPPAGHP_01278	CDS	1023				hypothetical protein
GMPPAGHP_01279	CDS	312	ydhR	1.-.-.-		Putative monooxygenase YdhR
GMPPAGHP_01280	CDS	222				hypothetical protein
GMPPAGHP_01281	CDS	1908	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
GMPPAGHP_01282	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
GMPPAGHP_01283	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GMPPAGHP_01284	CDS	201				hypothetical protein
GMPPAGHP_01285	CDS	591	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
GMPPAGHP_01286	CDS	219	slyX			Protein SlyX
GMPPAGHP_01287	CDS	819	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
GMPPAGHP_01288	CDS	723	dauR		COG2964	Transcriptional regulator DauR
GMPPAGHP_01289	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
GMPPAGHP_01290	CDS	357	tusC		COG2923	Protein TusC
GMPPAGHP_01291	CDS	288	tusB		COG2168	Protein TusB
GMPPAGHP_01292	CDS	375	rpsL		COG0048	30S ribosomal protein S12
GMPPAGHP_01293	CDS	471	rpsG		COG0049	30S ribosomal protein S7
GMPPAGHP_01294	CDS	2115	fusA		COG0480	Elongation factor G
GMPPAGHP_01295	CDS	1197				hypothetical protein
GMPPAGHP_01296	CDS	246				IS200/IS605 family transposase IS200F
GMPPAGHP_01297	CDS	684				IS3 family transposase ISSen1
GMPPAGHP_01298	CDS	402				IS3 family transposase ISSen1
GMPPAGHP_01299	tRNA	88				tRNA-Ser(gga)
GMPPAGHP_01300	CDS	678	ycaC_2	4.-.-.-	COG1335	putative hydrolase YcaC
GMPPAGHP_01301	CDS	861				hypothetical protein
GMPPAGHP_01302	CDS	912	dmlR_3			HTH-type transcriptional regulator DmlR
GMPPAGHP_01303	CDS	219	infA		COG0361	Translation initiation factor IF-1
GMPPAGHP_01304	CDS	705	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
GMPPAGHP_01305	CDS	1722	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
GMPPAGHP_01306	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
GMPPAGHP_01307	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GMPPAGHP_01308	CDS	495	lrp_1		COG1522	Leucine-responsive regulatory protein
GMPPAGHP_01309	CDS	4086				hypothetical protein
GMPPAGHP_01310	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
GMPPAGHP_01311	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
GMPPAGHP_01312	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GMPPAGHP_01313	CDS	2445	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GMPPAGHP_01314	CDS	618	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GMPPAGHP_01315	CDS	864	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
GMPPAGHP_01316	CDS	1149	ycaD			putative MFS-type transporter YcaD
GMPPAGHP_01317	CDS	1422	ycaM		COG0531	Inner membrane transporter YcaM
GMPPAGHP_01318	CDS	798	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
GMPPAGHP_01319	CDS	168				hypothetical protein
GMPPAGHP_01320	CDS	960	sopD2			Secreted effector protein sopD2
GMPPAGHP_01321	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
GMPPAGHP_01322	CDS	858	focA		COG2116	putative formate transporter 1
GMPPAGHP_01323	CDS	1836	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
GMPPAGHP_01324	CDS	693				hypothetical protein
GMPPAGHP_01325	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
GMPPAGHP_01326	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GMPPAGHP_01327	CDS	762	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
GMPPAGHP_01328	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
GMPPAGHP_01329	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
GMPPAGHP_01330	CDS	285	ihfB		COG0776	Integration host factor subunit beta
GMPPAGHP_01331	CDS	2265				hypothetical protein
GMPPAGHP_01332	CDS	1749	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
GMPPAGHP_01333	CDS	978	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
GMPPAGHP_01334	CDS	1233				hypothetical protein
GMPPAGHP_01335	CDS	183				hypothetical protein
GMPPAGHP_01336	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
GMPPAGHP_01337	CDS	894				hypothetical protein
GMPPAGHP_01338	CDS	777				hypothetical protein
GMPPAGHP_01339	CDS	804	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
GMPPAGHP_01340	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
GMPPAGHP_01341	CDS	705	mukE		COG3095	Chromosome partition protein MukE
GMPPAGHP_01342	CDS	4467	mukB		COG3096	Chromosome partition protein MukB
GMPPAGHP_01343	CDS	1842	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
GMPPAGHP_01344	CDS	549				hypothetical protein
GMPPAGHP_01345	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
GMPPAGHP_01346	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
GMPPAGHP_01347	CDS	1092	ompF		COG3203	Outer membrane porin F
GMPPAGHP_01348	CDS	153				hypothetical protein
GMPPAGHP_01349	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
GMPPAGHP_01350	CDS	462	lrp_2		COG1522	Leucine-responsive regulatory protein
GMPPAGHP_01351	CDS	1215	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
GMPPAGHP_01352	CDS	1437	alsT_1		COG1115	Amino-acid carrier protein AlsT
GMPPAGHP_01353	CDS	1203	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
GMPPAGHP_01354	CDS	1293	intQ		COG0582	Putative defective protein IntQ
GMPPAGHP_01355	CDS	249				hypothetical protein
GMPPAGHP_01356	CDS	240				hypothetical protein
GMPPAGHP_01357	CDS	1110				hypothetical protein
GMPPAGHP_01358	CDS	2928				hypothetical protein
GMPPAGHP_01359	CDS	144				hypothetical protein
GMPPAGHP_01360	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
GMPPAGHP_01361	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
